candidate_id,score
CAND_0038638,28.82
CAND_0041591,28.82
CAND_0043326,28.82
CAND_0045371,28.82
CAND_0046460,28.82
CAND_0051522,28.82
CAND_0052346,28.82
CAND_0056850,28.82
CAND_0058582,28.82
CAND_0061404,28.82
CAND_0064423,28.82
CAND_0064999,28.82
CAND_0065068,28.82
CAND_0065138,28.82
CAND_0069871,28.82
CAND_0070127,28.82
CAND_0070623,28.82
CAND_0072679,28.82
CAND_0074244,28.82
CAND_0074764,28.82
CAND_0075401,28.82
CAND_0076153,28.82
CAND_0077144,28.82
CAND_0087937,28.82
CAND_0088812,28.82
CAND_0090888,28.82
CAND_0093395,28.82
CAND_0097271,28.82
CAND_0000248,28.8
CAND_0001635,28.8
CAND_0002724,28.8
CAND_0008638,28.8
CAND_0009830,28.8
CAND_0010259,28.8
CAND_0012362,28.8
CAND_0016082,28.8
CAND_0020705,28.8
CAND_0021780,28.8
CAND_0023498,28.8
CAND_0024731,28.8
CAND_0026507,28.8
CAND_0027875,28.8
CAND_0030923,28.8
CAND_0034255,28.8
CAND_0042555,28.8
CAND_0047554,28.8
CAND_0050467,28.8
CAND_0050736,28.8
CAND_0051113,28.8
CAND_0061416,28.8
CAND_0068551,28.8
CAND_0071997,28.8
CAND_0075781,28.8
CAND_0078324,28.8
CAND_0078469,28.8
CAND_0078629,28.8
CAND_0078803,28.8
CAND_0079342,28.8
CAND_0080596,28.8
CAND_0082922,28.8
CAND_0085723,28.8
CAND_0089187,28.8
CAND_0090383,28.8
CAND_0092401,28.8
CAND_0092482,28.8
CAND_0094071,28.8
CAND_0094902,28.8
CAND_0097691,28.8
CAND_0097701,28.8
CAND_0000271,28.78
CAND_0001426,28.78
CAND_0004434,28.78
CAND_0007367,28.78
CAND_0007385,28.78
CAND_0008607,28.78
CAND_0013570,28.78
CAND_0018586,28.78
CAND_0020901,28.78
CAND_0022733,28.78
CAND_0022800,28.78
CAND_0027843,28.78
CAND_0048707,28.78
CAND_0059036,28.78
CAND_0059076,28.78
CAND_0060515,28.78
CAND_0064285,28.78
CAND_0067874,28.78
CAND_0070554,28.78
CAND_0070871,28.78
CAND_0075162,28.78
CAND_0077987,28.78
CAND_0078014,28.78
CAND_0078147,28.78
CAND_0079309,28.78
CAND_0083569,28.78
CAND_0084839,28.78
CAND_0087934,28.78
CAND_0093130,28.78
CAND_0093269,28.78
CAND_0097089,28.78
CAND_0099035,28.78
CAND_0009787,28.76
CAND_0010346,28.76
CAND_0018928,28.76
CAND_0019177,28.76
CAND_0019219,28.76
CAND_0020502,28.76
CAND_0020758,28.76
CAND_0020874,28.76
CAND_0026338,28.76
CAND_0028558,28.76
CAND_0033536,28.76
CAND_0034712,28.76
CAND_0034718,28.76
CAND_0035177,28.76
CAND_0037483,28.76
CAND_0037486,28.76
CAND_0038936,28.76
CAND_0043478,28.76
CAND_0046205,28.76
CAND_0046303,28.76
CAND_0052135,28.76
CAND_0054015,28.76
CAND_0058955,28.76
CAND_0059071,28.76
CAND_0060763,28.76
CAND_0064165,28.76
CAND_0073079,28.76
CAND_0075598,28.76
CAND_0077183,28.76
CAND_0077772,28.76
CAND_0078516,28.76
CAND_0079095,28.76
CAND_0086875,28.76
CAND_0089233,28.76
CAND_0093304,28.76
CAND_0093902,28.76
CAND_0099280,28.76
CAND_0000902,28.74
CAND_0005146,28.74
CAND_0015841,28.74
CAND_0021913,28.74
CAND_0026570,28.74
CAND_0027787,28.74
CAND_0028520,28.74
CAND_0033603,28.74
CAND_0034944,28.74
CAND_0037646,28.74
CAND_0037892,28.74
CAND_0039742,28.74
CAND_0039963,28.74
CAND_0045178,28.74
CAND_0050937,28.74
CAND_0052661,28.74
CAND_0058531,28.74
CAND_0059019,28.74
CAND_0059910,28.74
CAND_0060020,28.74
CAND_0064485,28.74
CAND_0066318,28.74
CAND_0067152,28.74
CAND_0073665,28.74
CAND_0074638,28.74
CAND_0079796,28.74
CAND_0079833,28.74
CAND_0080276,28.74
CAND_0081153,28.74
CAND_0086508,28.74
CAND_0086610,28.74
CAND_0086905,28.74
CAND_0088974,28.74
CAND_0091114,28.74
CAND_0093604,28.74
CAND_0094114,28.74
CAND_0001396,28.72
CAND_0003925,28.72
CAND_0009219,28.72
CAND_0013583,28.72
CAND_0015968,28.72
CAND_0016672,28.72
CAND_0019879,28.72
CAND_0020051,28.72
CAND_0020987,28.72
CAND_0023620,28.72
CAND_0028695,28.72
CAND_0029276,28.72
CAND_0030696,28.72
CAND_0041161,28.72
CAND_0041463,28.72
CAND_0048190,28.72
CAND_0054983,28.72
CAND_0055060,28.72
CAND_0056707,28.72
CAND_0063176,28.72
CAND_0064135,28.72
CAND_0066790,28.72
CAND_0069788,28.72
CAND_0076487,28.72
CAND_0077166,28.72
CAND_0082541,28.72
CAND_0084704,28.72
CAND_0086954,28.72
CAND_0088838,28.72
CAND_0099481,28.72
CAND_0004089,28.7
CAND_0005198,28.7
CAND_0005348,28.7
CAND_0006915,28.7
CAND_0009291,28.7
CAND_0011007,28.7
CAND_0011583,28.7
CAND_0011883,28.7
CAND_0015112,28.7
CAND_0017902,28.7
CAND_0020945,28.7
CAND_0022678,28.7
CAND_0024092,28.7
CAND_0024792,28.7
CAND_0026994,28.7
CAND_0033183,28.7
CAND_0034993,28.7
CAND_0035334,28.7
CAND_0035953,28.7
CAND_0036443,28.7
CAND_0046501,28.7
CAND_0049309,28.7
CAND_0050632,28.7
CAND_0052477,28.7
CAND_0054390,28.7
CAND_0056673,28.7
CAND_0056826,28.7
CAND_0061170,28.7
CAND_0061749,28.7
CAND_0065476,28.7
CAND_0071311,28.7
CAND_0077953,28.7
CAND_0079640,28.7
CAND_0081056,28.7
CAND_0090878,28.7
CAND_0091655,28.7
CAND_0093231,28.7
CAND_0095183,28.7
CAND_0099051,28.7
CAND_0099435,28.7
CAND_0000667,28.68
CAND_0001399,28.68
CAND_0002745,28.68
CAND_0006669,28.68
CAND_0013221,28.68
CAND_0020216,28.68
CAND_0021171,28.68
CAND_0022917,28.68
CAND_0023775,28.68
CAND_0023809,28.68
CAND_0023866,28.68
CAND_0035136,28.68
CAND_0042442,28.68
CAND_0043127,28.68
CAND_0043343,28.68
CAND_0045973,28.68
CAND_0047845,28.68
CAND_0050994,28.68
CAND_0055124,28.68
CAND_0055184,28.68
CAND_0055783,28.68
CAND_0058567,28.68
CAND_0062643,28.68
CAND_0066700,28.68
CAND_0067473,28.68
CAND_0067506,28.68
CAND_0068296,28.68
CAND_0070373,28.68
CAND_0074904,28.68
CAND_0075694,28.68
CAND_0076820,28.68
CAND_0077023,28.68
CAND_0078238,28.68
CAND_0080967,28.68
CAND_0081906,28.68
CAND_0082484,28.68
CAND_0088142,28.68
CAND_0088583,28.68
CAND_0094170,28.68
CAND_0095090,28.68
CAND_0002301,28.66
CAND_0004556,28.66
CAND_0008188,28.66
CAND_0010676,28.66
CAND_0011673,28.66
CAND_0012224,28.66
CAND_0014607,28.66
CAND_0018343,28.66
CAND_0018574,28.66
CAND_0018965,28.66
CAND_0021328,28.66
CAND_0027735,28.66
CAND_0032821,28.66
CAND_0033486,28.66
CAND_0034339,28.66
CAND_0035103,28.66
CAND_0035626,28.66
CAND_0037713,28.66
CAND_0039019,28.66
CAND_0041652,28.66
CAND_0044256,28.66
CAND_0045423,28.66
CAND_0047633,28.66
CAND_0048393,28.66
CAND_0048396,28.66
CAND_0049631,28.66
CAND_0056688,28.66
CAND_0058990,28.66
CAND_0063513,28.66
CAND_0063599,28.66
CAND_0064316,28.66
CAND_0064407,28.66
CAND_0064700,28.66
CAND_0066768,28.66
CAND_0077995,28.66
CAND_0081522,28.66
CAND_0082100,28.66
CAND_0083190,28.66
CAND_0084070,28.66
CAND_0086589,28.66
CAND_0086595,28.66
CAND_0088477,28.66
CAND_0089624,28.66
CAND_0094855,28.66
CAND_0095667,28.66
CAND_0098568,28.66
CAND_0000369,28.64
CAND_0001219,28.64
CAND_0001359,28.64
CAND_0007142,28.64
CAND_0015469,28.64
CAND_0016159,28.64
CAND_0016989,28.64
CAND_0017801,28.64
CAND_0018631,28.64
CAND_0019809,28.64
CAND_0022360,28.64
CAND_0024484,28.64
CAND_0025071,28.64
CAND_0026775,28.64
CAND_0028655,28.64
CAND_0030564,28.64
CAND_0042309,28.64
CAND_0043944,28.64
CAND_0050332,28.64
CAND_0056348,28.64
CAND_0057431,28.64
CAND_0057852,28.64
CAND_0058549,28.64
CAND_0058971,28.64
CAND_0059754,28.64
CAND_0060846,28.64
CAND_0062846,28.64
CAND_0065413,28.64
CAND_0067318,28.64
CAND_0067486,28.64
CAND_0068294,28.64
CAND_0069196,28.64
CAND_0083021,28.64
CAND_0084047,28.64
CAND_0089212,28.64
CAND_0099699,28.64
CAND_0003360,28.62
CAND_0005731,28.62
CAND_0015128,28.62
CAND_0019920,28.62
CAND_0023336,28.62
CAND_0024196,28.62
CAND_0030915,28.62
CAND_0031326,28.62
CAND_0032136,28.62
CAND_0040843,28.62
CAND_0042331,28.62
CAND_0043932,28.62
CAND_0044430,28.62
CAND_0052183,28.62
CAND_0052675,28.62
CAND_0052716,28.62
CAND_0053892,28.62
CAND_0067515,28.62
CAND_0069520,28.62
CAND_0071229,28.62
CAND_0076722,28.62
CAND_0078918,28.62
CAND_0082622,28.62
CAND_0085120,28.62
CAND_0085467,28.62
CAND_0086627,28.62
CAND_0090792,28.62
CAND_0093245,28.62
CAND_0098010,28.62
CAND_0099177,28.62
CAND_0005159,28.6
CAND_0005905,28.6
CAND_0007072,28.6
CAND_0010589,28.6
CAND_0010921,28.6
CAND_0011187,28.6
CAND_0013240,28.6
CAND_0013626,28.6
CAND_0014175,28.6
CAND_0018976,28.6
CAND_0021276,28.6
CAND_0023073,28.6
CAND_0036946,28.6
CAND_0038198,28.6
CAND_0038946,28.6
CAND_0040166,28.6
CAND_0042969,28.6
CAND_0049405,28.6
CAND_0055966,28.6
CAND_0059522,28.6
CAND_0060913,28.6
CAND_0067672,28.6
CAND_0070175,28.6
CAND_0079349,28.6
CAND_0080301,28.6
CAND_0081710,28.6
CAND_0085943,28.6
CAND_0091022,28.6
CAND_0094015,28.6
CAND_0010352,28.58
CAND_0011913,28.58
CAND_0012934,28.58
CAND_0012996,28.58
CAND_0013171,28.58
CAND_0016378,28.58
CAND_0020228,28.58
CAND_0031810,28.58
CAND_0032338,28.58
CAND_0033720,28.58
CAND_0034636,28.58
CAND_0035048,28.58
CAND_0037067,28.58
CAND_0038723,28.58
CAND_0040787,28.58
CAND_0041032,28.58
CAND_0041934,28.58
CAND_0044940,28.58
CAND_0047283,28.58
CAND_0048702,28.58
CAND_0050671,28.58
CAND_0050818,28.58
CAND_0054526,28.58
CAND_0060855,28.58
CAND_0065553,28.58
CAND_0066293,28.58
CAND_0073575,28.58
CAND_0075367,28.58
CAND_0075696,28.58
CAND_0081979,28.58
CAND_0083930,28.58
CAND_0091547,28.58
CAND_0095518,28.58
CAND_0000551,28.56
CAND_0006274,28.56
CAND_0008860,28.56
CAND_0011571,28.56
CAND_0012163,28.56
CAND_0015416,28.56
CAND_0015532,28.56
CAND_0019258,28.56
CAND_0024886,28.56
CAND_0026389,28.56
CAND_0028995,28.56
CAND_0031437,28.56
CAND_0033525,28.56
CAND_0034085,28.56
CAND_0051859,28.56
CAND_0053843,28.56
CAND_0057020,28.56
CAND_0059634,28.56
CAND_0059765,28.56
CAND_0065674,28.56
CAND_0069483,28.56
CAND_0070088,28.56
CAND_0070577,28.56
CAND_0072414,28.56
CAND_0076358,28.56
CAND_0076530,28.56
CAND_0078818,28.56
CAND_0082751,28.56
CAND_0083265,28.56
CAND_0084964,28.56
CAND_0004457,28.54
CAND_0009645,28.54
CAND_0012360,28.54
CAND_0017739,28.54
CAND_0032430,28.54
CAND_0034510,28.54
CAND_0034611,28.54
CAND_0035794,28.54
CAND_0036075,28.54
CAND_0036792,28.54
CAND_0036833,28.54
CAND_0037560,28.54
CAND_0053172,28.54
CAND_0057737,28.54
CAND_0060414,28.54
CAND_0063966,28.54
CAND_0064555,28.54
CAND_0067981,28.54
CAND_0068771,28.54
CAND_0075542,28.54
CAND_0080271,28.54
CAND_0082487,28.54
CAND_0084257,28.54
CAND_0087051,28.54
CAND_0093578,28.54
CAND_0095550,28.54
CAND_0097134,28.54
CAND_0098963,28.54
CAND_0099173,28.54
CAND_0000802,28.52
CAND_0004805,28.52
CAND_0006559,28.52
CAND_0006656,28.52
CAND_0012542,28.52
CAND_0014040,28.52
CAND_0014482,28.52
CAND_0016048,28.52
CAND_0017032,28.52
CAND_0017346,28.52
CAND_0018084,28.52
CAND_0021971,28.52
CAND_0036211,28.52
CAND_0037317,28.52
CAND_0043004,28.52
CAND_0044453,28.52
CAND_0046192,28.52
CAND_0046211,28.52
CAND_0061519,28.52
CAND_0067856,28.52
CAND_0068532,28.52
CAND_0071077,28.52
CAND_0073496,28.52
CAND_0073583,28.52
CAND_0074372,28.52
CAND_0075815,28.52
CAND_0075912,28.52
CAND_0079022,28.52
CAND_0085755,28.52
CAND_0085951,28.52
CAND_0087254,28.52
CAND_0093517,28.52
CAND_0093835,28.52
CAND_0094410,28.52
CAND_0095980,28.52
CAND_0096186,28.52
CAND_0097819,28.52
CAND_0098601,28.52
CAND_0004375,28.5
CAND_0011709,28.5
CAND_0022825,28.5
CAND_0026061,28.5
CAND_0028851,28.5
CAND_0028873,28.5
CAND_0029654,28.5
CAND_0032431,28.5
CAND_0037371,28.5
CAND_0044001,28.5
CAND_0048181,28.5
CAND_0048425,28.5
CAND_0053779,28.5
CAND_0056398,28.5
CAND_0056781,28.5
CAND_0061840,28.5
CAND_0061934,28.5
CAND_0064781,28.5
CAND_0065314,28.5
CAND_0066406,28.5
CAND_0067376,28.5
CAND_0068127,28.5
CAND_0068403,28.5
CAND_0069915,28.5
CAND_0072162,28.5
CAND_0072739,28.5
CAND_0076521,28.5
CAND_0082380,28.5
CAND_0085495,28.5
CAND_0087163,28.5
CAND_0088789,28.5
CAND_0089372,28.5
CAND_0090158,28.5
CAND_0093332,28.5
CAND_0095066,28.5
CAND_0095273,28.5
CAND_0096614,28.5
CAND_0096652,28.5
CAND_0097438,28.5
CAND_0098572,28.5
CAND_0098681,28.5
CAND_0002020,28.48
CAND_0007394,28.48
CAND_0010920,28.48
CAND_0011879,28.48
CAND_0015970,28.48
CAND_0017531,28.48
CAND_0023822,28.48
CAND_0025323,28.48
CAND_0027561,28.48
CAND_0027780,28.48
CAND_0029477,28.48
CAND_0034772,28.48
CAND_0037631,28.48
CAND_0039439,28.48
CAND_0043129,28.48
CAND_0043752,28.48
CAND_0049614,28.48
CAND_0051722,28.48
CAND_0054219,28.48
CAND_0056545,28.48
CAND_0060029,28.48
CAND_0064416,28.48
CAND_0068067,28.48
CAND_0076656,28.48
CAND_0076658,28.48
CAND_0077789,28.48
CAND_0078061,28.48
CAND_0082460,28.48
CAND_0091638,28.48
CAND_0096960,28.48
CAND_0007752,28.46
CAND_0010858,28.46
CAND_0013877,28.46
CAND_0014923,28.46
CAND_0020050,28.46
CAND_0021090,28.46
CAND_0023920,28.46
CAND_0024331,28.46
CAND_0025898,28.46
CAND_0032946,28.46
CAND_0038257,28.46
CAND_0038617,28.46
CAND_0043535,28.46
CAND_0054104,28.46
CAND_0056396,28.46
CAND_0059325,28.46
CAND_0059667,28.46
CAND_0063713,28.46
CAND_0064942,28.46
CAND_0066116,28.46
CAND_0069235,28.46
CAND_0073134,28.46
CAND_0073491,28.46
CAND_0073805,28.46
CAND_0074697,28.46
CAND_0075968,28.46
CAND_0076238,28.46
CAND_0076630,28.46
CAND_0082318,28.46
CAND_0083808,28.46
CAND_0087975,28.46
CAND_0088007,28.46
CAND_0092295,28.46
CAND_0000527,28.44
CAND_0005868,28.44
CAND_0012240,28.44
CAND_0013271,28.44
CAND_0015839,28.44
CAND_0021721,28.44
CAND_0022419,28.44
CAND_0023942,28.44
CAND_0025403,28.44
CAND_0027129,28.44
CAND_0028927,28.44
CAND_0031965,28.44
CAND_0038480,28.44
CAND_0040085,28.44
CAND_0040221,28.44
CAND_0044195,28.44
CAND_0045169,28.44
CAND_0045270,28.44
CAND_0047046,28.44
CAND_0049129,28.44
CAND_0049746,28.44
CAND_0053033,28.44
CAND_0053727,28.44
CAND_0055676,28.44
CAND_0065292,28.44
CAND_0070686,28.44
CAND_0072700,28.44
CAND_0073413,28.44
CAND_0077077,28.44
CAND_0077274,28.44
CAND_0087696,28.44
CAND_0089401,28.44
CAND_0091166,28.44
CAND_0092880,28.44
CAND_0094736,28.44
CAND_0098559,28.44
CAND_0098787,28.44
CAND_0005379,28.42
CAND_0006247,28.42
CAND_0009144,28.42
CAND_0010170,28.42
CAND_0017069,28.42
CAND_0026681,28.42
CAND_0028944,28.42
CAND_0029418,28.42
CAND_0035354,28.42
CAND_0040784,28.42
CAND_0046761,28.42
CAND_0048797,28.42
CAND_0058528,28.42
CAND_0058933,28.42
CAND_0060033,28.42
CAND_0060880,28.42
CAND_0063836,28.42
CAND_0068394,28.42
CAND_0069335,28.42
CAND_0076523,28.42
CAND_0078099,28.42
CAND_0078427,28.42
CAND_0081288,28.42
CAND_0091711,28.42
CAND_0093805,28.42
CAND_0096373,28.42
CAND_0098533,28.42
CAND_0000109,28.4
CAND_0002632,28.4
CAND_0003206,28.4
CAND_0003514,28.4
CAND_0007061,28.4
CAND_0012263,28.4
CAND_0013370,28.4
CAND_0016754,28.4
CAND_0017056,28.4
CAND_0018147,28.4
CAND_0023670,28.4
CAND_0024106,28.4
CAND_0024357,28.4
CAND_0025701,28.4
CAND_0031383,28.4
CAND_0034411,28.4
CAND_0034809,28.4
CAND_0038650,28.4
CAND_0042561,28.4
CAND_0042580,28.4
CAND_0043565,28.4
CAND_0044691,28.4
CAND_0045016,28.4
CAND_0047242,28.4
CAND_0048794,28.4
CAND_0049934,28.4
CAND_0050401,28.4
CAND_0054957,28.4
CAND_0057194,28.4
CAND_0065911,28.4
CAND_0067265,28.4
CAND_0070199,28.4
CAND_0071800,28.4
CAND_0072073,28.4
CAND_0077980,28.4
CAND_0078494,28.4
CAND_0089331,28.4
CAND_0002075,28.38
CAND_0002183,28.38
CAND_0004592,28.38
CAND_0010980,28.38
CAND_0017366,28.38
CAND_0028539,28.38
CAND_0030149,28.38
CAND_0034570,28.38
CAND_0045995,28.38
CAND_0046923,28.38
CAND_0047637,28.38
CAND_0051285,28.38
CAND_0053764,28.38
CAND_0058449,28.38
CAND_0064600,28.38
CAND_0071266,28.38
CAND_0075161,28.38
CAND_0075786,28.38
CAND_0076357,28.38
CAND_0076871,28.38
CAND_0087011,28.38
CAND_0088593,28.38
CAND_0088715,28.38
CAND_0088738,28.38
CAND_0090336,28.38
CAND_0097995,28.38
CAND_0002690,28.36
CAND_0003796,28.36
CAND_0006346,28.36
CAND_0006480,28.36
CAND_0007090,28.36
CAND_0017514,28.36
CAND_0017906,28.36
CAND_0018356,28.36
CAND_0021280,28.36
CAND_0027865,28.36
CAND_0035422,28.36
CAND_0035498,28.36
CAND_0036216,28.36
CAND_0047731,28.36
CAND_0053019,28.36
CAND_0055602,28.36
CAND_0060134,28.36
CAND_0077659,28.36
CAND_0081180,28.36
CAND_0082049,28.36
CAND_0084291,28.36
CAND_0092391,28.36
CAND_0093471,28.36
CAND_0002002,28.34
CAND_0004573,28.34
CAND_0009602,28.34
CAND_0016521,28.34
CAND_0016930,28.34
CAND_0023915,28.34
CAND_0036977,28.34
CAND_0037297,28.34
CAND_0039427,28.34
CAND_0042489,28.34
CAND_0046129,28.34
CAND_0047061,28.34
CAND_0047745,28.34
CAND_0048518,28.34
CAND_0050269,28.34
CAND_0052190,28.34
CAND_0055907,28.34
CAND_0056637,28.34
CAND_0057635,28.34
CAND_0061147,28.34
CAND_0072773,28.34
CAND_0074057,28.34
CAND_0074384,28.34
CAND_0074659,28.34
CAND_0080913,28.34
CAND_0087040,28.34
CAND_0090039,28.34
CAND_0091224,28.34
CAND_0093572,28.34
CAND_0093673,28.34
CAND_0095390,28.34
CAND_0000635,28.32
CAND_0012800,28.32
CAND_0012831,28.32
CAND_0013836,28.32
CAND_0014526,28.32
CAND_0020395,28.32
CAND_0022000,28.32
CAND_0025101,28.32
CAND_0028939,28.32
CAND_0040613,28.32
CAND_0045519,28.32
CAND_0048964,28.32
CAND_0049235,28.32
CAND_0063552,28.32
CAND_0071825,28.32
CAND_0093033,28.32
CAND_0098893,28.32
CAND_0001485,28.3
CAND_0004646,28.3
CAND_0004984,28.3
CAND_0007373,28.3
CAND_0012357,28.3
CAND_0015238,28.3
CAND_0017880,28.3
CAND_0022946,28.3
CAND_0025838,28.3
CAND_0032257,28.3
CAND_0034500,28.3
CAND_0035159,28.3
CAND_0035969,28.3
CAND_0037606,28.3
CAND_0038900,28.3
CAND_0039549,28.3
CAND_0045763,28.3
CAND_0046843,28.3
CAND_0047736,28.3
CAND_0052415,28.3
CAND_0052854,28.3
CAND_0057853,28.3
CAND_0063814,28.3
CAND_0066809,28.3
CAND_0082740,28.3
CAND_0084195,28.3
CAND_0087063,28.3
CAND_0088641,28.3
CAND_0089792,28.3
CAND_0094108,28.3
CAND_0003015,28.28
CAND_0005560,28.28
CAND_0013058,28.28
CAND_0022920,28.28
CAND_0023123,28.28
CAND_0025147,28.28
CAND_0029443,28.28
CAND_0038235,28.28
CAND_0039565,28.28
CAND_0040719,28.28
CAND_0041056,28.28
CAND_0041186,28.28
CAND_0044250,28.28
CAND_0047261,28.28
CAND_0052309,28.28
CAND_0060015,28.28
CAND_0060620,28.28
CAND_0062870,28.28
CAND_0063526,28.28
CAND_0075030,28.28
CAND_0076234,28.28
CAND_0078089,28.28
CAND_0081619,28.28
CAND_0083604,28.28
CAND_0085916,28.28
CAND_0087416,28.28
CAND_0089605,28.28
CAND_0099714,28.28
CAND_0002422,28.26
CAND_0004247,28.26
CAND_0004791,28.26
CAND_0005356,28.26
CAND_0005635,28.26
CAND_0006149,28.26
CAND_0011131,28.26
CAND_0013451,28.26
CAND_0013541,28.26
CAND_0016209,28.26
CAND_0017613,28.26
CAND_0024950,28.26
CAND_0025765,28.26
CAND_0028974,28.26
CAND_0029556,28.26
CAND_0030506,28.26
CAND_0036092,28.26
CAND_0040654,28.26
CAND_0047012,28.26
CAND_0049249,28.26
CAND_0049954,28.26
CAND_0051077,28.26
CAND_0059443,28.26
CAND_0061762,28.26
CAND_0062226,28.26
CAND_0065907,28.26
CAND_0066221,28.26
CAND_0066344,28.26
CAND_0068452,28.26
CAND_0070647,28.26
CAND_0074572,28.26
CAND_0079113,28.26
CAND_0080542,28.26
CAND_0081238,28.26
CAND_0083110,28.26
CAND_0085848,28.26
CAND_0087429,28.26
CAND_0097557,28.26
CAND_0098688,28.26
CAND_0099538,28.26
CAND_0000260,28.24
CAND_0002528,28.24
CAND_0003443,28.24
CAND_0011433,28.24
CAND_0016312,28.24
CAND_0021166,28.24
CAND_0029303,28.24
CAND_0032560,28.24
CAND_0035667,28.24
CAND_0040729,28.24
CAND_0041563,28.24
CAND_0043243,28.24
CAND_0047410,28.24
CAND_0050169,28.24
CAND_0055159,28.24
CAND_0055437,28.24
CAND_0058500,28.24
CAND_0063514,28.24
CAND_0065775,28.24
CAND_0068522,28.24
CAND_0072318,28.24
CAND_0073546,28.24
CAND_0074351,28.24
CAND_0075684,28.24
CAND_0077268,28.24
CAND_0078527,28.24
CAND_0083206,28.24
CAND_0085691,28.24
CAND_0088819,28.24
CAND_0098291,28.24
CAND_0000708,28.22
CAND_0004327,28.22
CAND_0009543,28.22
CAND_0012153,28.22
CAND_0015753,28.22
CAND_0016435,28.22
CAND_0023042,28.22
CAND_0026080,28.22
CAND_0027803,28.22
CAND_0030062,28.22
CAND_0042665,28.22
CAND_0044625,28.22
CAND_0050159,28.22
CAND_0051362,28.22
CAND_0059419,28.22
CAND_0060368,28.22
CAND_0060470,28.22
CAND_0063157,28.22
CAND_0071081,28.22
CAND_0086165,28.22
CAND_0086489,28.22
CAND_0087008,28.22
CAND_0095266,28.22
CAND_0096295,28.22
CAND_0097478,28.22
CAND_0098608,28.22
CAND_0098878,28.22
CAND_0002464,28.2
CAND_0003316,28.2
CAND_0009115,28.2
CAND_0009579,28.2
CAND_0009659,28.2
CAND_0010929,28.2
CAND_0013632,28.2
CAND_0018355,28.2
CAND_0019217,28.2
CAND_0020306,28.2
CAND_0021538,28.2
CAND_0021728,28.2
CAND_0025929,28.2
CAND_0027130,28.2
CAND_0027504,28.2
CAND_0031580,28.2
CAND_0032065,28.2
CAND_0034602,28.2
CAND_0037382,28.2
CAND_0037636,28.2
CAND_0038329,28.2
CAND_0044122,28.2
CAND_0047372,28.2
CAND_0053888,28.2
CAND_0059118,28.2
CAND_0059218,28.2
CAND_0062902,28.2
CAND_0070335,28.2
CAND_0072527,28.2
CAND_0073281,28.2
CAND_0074126,28.2
CAND_0075497,28.2
CAND_0078213,28.2
CAND_0082019,28.2
CAND_0082485,28.2
CAND_0086053,28.2
CAND_0088390,28.2
CAND_0090054,28.2
CAND_0093074,28.2
CAND_0093702,28.2
CAND_0095065,28.2
CAND_0098915,28.2
CAND_0013181,28.18
CAND_0017163,28.18
CAND_0017446,28.18
CAND_0023898,28.18
CAND_0025654,28.18
CAND_0026737,28.18
CAND_0027409,28.18
CAND_0029481,28.18
CAND_0029696,28.18
CAND_0029747,28.18
CAND_0032528,28.18
CAND_0035188,28.18
CAND_0040469,28.18
CAND_0045309,28.18
CAND_0053435,28.18
CAND_0054704,28.18
CAND_0067320,28.18
CAND_0068954,28.18
CAND_0072027,28.18
CAND_0080219,28.18
CAND_0080397,28.18
CAND_0080566,28.18
CAND_0081348,28.18
CAND_0083217,28.18
CAND_0084285,28.18
CAND_0087575,28.18
CAND_0087682,28.18
CAND_0089695,28.18
CAND_0093230,28.18
CAND_0094654,28.18
CAND_0099849,28.18
CAND_0003684,28.16
CAND_0007141,28.16
CAND_0009662,28.16
CAND_0012374,28.16
CAND_0013578,28.16
CAND_0016494,28.16
CAND_0020922,28.16
CAND_0021103,28.16
CAND_0022620,28.16
CAND_0023783,28.16
CAND_0024070,28.16
CAND_0025826,28.16
CAND_0025953,28.16
CAND_0027343,28.16
CAND_0028724,28.16
CAND_0029968,28.16
CAND_0031785,28.16
CAND_0032151,28.16
CAND_0032274,28.16
CAND_0034464,28.16
CAND_0036860,28.16
CAND_0037578,28.16
CAND_0039664,28.16
CAND_0041502,28.16
CAND_0043754,28.16
CAND_0050462,28.16
CAND_0050995,28.16
CAND_0057670,28.16
CAND_0060765,28.16
CAND_0061681,28.16
CAND_0061766,28.16
CAND_0067280,28.16
CAND_0070292,28.16
CAND_0073898,28.16
CAND_0074478,28.16
CAND_0076626,28.16
CAND_0077277,28.16
CAND_0080305,28.16
CAND_0082897,28.16
CAND_0084171,28.16
CAND_0086273,28.16
CAND_0088845,28.16
CAND_0091339,28.16
CAND_0098503,28.16
CAND_0000147,28.14
CAND_0002349,28.14
CAND_0006742,28.14
CAND_0007451,28.14
CAND_0007488,28.14
CAND_0009540,28.14
CAND_0009608,28.14
CAND_0011753,28.14
CAND_0012674,28.14
CAND_0012977,28.14
CAND_0017091,28.14
CAND_0018232,28.14
CAND_0020928,28.14
CAND_0023804,28.14
CAND_0025498,28.14
CAND_0027025,28.14
CAND_0029138,28.14
CAND_0030891,28.14
CAND_0032767,28.14
CAND_0038750,28.14
CAND_0041283,28.14
CAND_0041697,28.14
CAND_0042200,28.14
CAND_0044411,28.14
CAND_0046819,28.14
CAND_0049396,28.14
CAND_0055492,28.14
CAND_0056626,28.14
CAND_0057440,28.14
CAND_0063999,28.14
CAND_0066191,28.14
CAND_0069945,28.14
CAND_0075496,28.14
CAND_0076843,28.14
CAND_0086338,28.14
CAND_0086985,28.14
CAND_0091820,28.14
